eval,pop_size,avg_fitness,fitness_variance,mutation_amount,recombination_amount
225020,100,6.641352073927972E-9,2.6856758131368828E-15,10,10
225040,100,6.641352148245624E-9,2.6856758121397693E-15,10,10
225060,100,6.6413520863399405E-9,2.6856758129703467E-15,10,10
225080,100,6.641351736545183E-9,2.6856758176634826E-15,10,10
225100,100,6.641351745702339E-9,2.6856758175406384E-15,10,10
225120,100,6.641319140080459E-9,2.6856762549048714E-15,10,10
225140,100,6.641382811999162E-9,2.6856754010364306E-15,10,10
225160,100,6.641382815741875E-9,2.6856754009862196E-15,10,10
225180,100,6.641304753119134E-9,2.6856764474517013E-15,10,10
225200,100,6.641304765366312E-9,2.685676447287381E-15,10,10
225220,100,6.641304766048849E-9,2.6856764472782356E-15,10,10
225240,100,6.641304650522953E-9,2.6856764488282123E-15,10,10
225260,100,6.64130492772748E-9,2.6856764451090353E-15,10,10
225280,100,6.641305048789774E-9,2.6856764434847687E-15,10,10
225300,100,6.641305048107618E-9,2.685676443493927E-15,10,10
225320,100,6.641304673309841E-9,2.68567644852246E-15,10,10
225340,100,4.997394691220671E-9,2.495798980815515E-15,10,10
225360,100,4.99701753127291E-9,2.4958027739634556E-15,10,10
225380,100,4.997017531219424E-9,2.495802773963986E-15,10,10
225400,100,4.99701752352499E-9,2.495802774041664E-15,10,10
225420,100,4.997018030380442E-9,2.4958027689249884E-15,10,10
225440,100,4.996221614447182E-9,2.495810745028423E-15,10,10
225460,100,4.99622161451581E-9,2.495810745027717E-15,10,10
225480,100,1.7041633621858378E-6,2.8870224262493525E-10,10,10
225500,100,1.7041633621698422E-6,2.8870224262499015E-10,10,10
225520,100,1.7041633768655119E-6,2.8870224257439663E-10,10,10
225540,100,1.7041633768623482E-6,2.8870224257440785E-10,10,10
225560,100,1.6991675638327195E-6,2.8871689569582E-10,10,10
225580,100,1.6991672699184655E-6,2.887168967047202E-10,10,10
225600,100,1.6991672698250441E-6,2.887168967050408E-10,10,10
225620,100,1.6991672698250329E-6,2.887168967050408E-10,10,10
225640,100,1.6991672061579975E-6,2.8871689692358854E-10,10,10
225660,100,1.6991672061579704E-6,2.887168969235885E-10,10,10
225680,100,1.6991678794228234E-6,2.8871689461254326E-10,10,10
225700,100,1.6991678862383343E-6,2.887168945891477E-10,10,10
225720,100,1.6991678862383144E-6,2.8871689458914785E-10,10,10
225740,100,1.6991678862382604E-6,2.8871689458914806E-10,10,10
225760,100,1.6991678862380429E-6,2.8871689458914935E-10,10,10
225780,100,1.6991683810000177E-6,2.887168928908176E-10,10,10
225800,100,1.6991683810000198E-6,2.887168928908175E-10,10,10
225820,100,1.7005305409318113E-6,2.8871240256505515E-10,10,10
225840,100,1.70053067340003E-6,2.887124021099732E-10,10,10
225860,100,1.7005306733882012E-6,2.887124021100142E-10,10,10
225880,100,1.7005306733881938E-6,2.8871240211001425E-10,10,10
225900,100,1.7005306419190061E-6,2.887124022181225E-10,10,10
225920,100,1.7005306419159701E-6,2.8871240221813343E-10,10,10
225940,100,1.7005295325772079E-6,2.8871240602910754E-10,10,10
225960,100,1.7005351120210072E-6,2.8871238686452394E-10,10,10
225980,100,1.7005351113996323E-6,2.887123868666581E-10,10,10
226000,100,1.700535108810034E-6,2.887123868755541E-10,10,10
226020,100,1.6991730817128128E-6,2.8871687675791147E-10,10,10
226040,100,1.6991730829579523E-6,2.8871687675363784E-10,10,10
226060,100,1.6991730812784962E-6,2.887168767594028E-10,10,10
226080,100,1.6991730817924415E-6,2.887168767576375E-10,10,10
226100,100,1.6991730812786063E-6,2.887168767594022E-10,10,10
226120,100,1.6991730110140663E-6,2.887168770005965E-10,10,10
226140,100,1.6991730110197672E-6,2.887168770005773E-10,10,10
226160,100,1.6998761587815267E-6,2.887144877955493E-10,10,10
226180,100,1.69952460131304E-6,2.887156824665662E-10,10,10
226200,100,1.6997085475859518E-6,2.887150542921775E-10,10,10
226220,100,1.6997085475119514E-6,2.8871505429243173E-10,10,10
226240,100,1.6997085475149153E-6,2.8871505429242134E-10,10,10
226260,100,1.6997085510503629E-6,2.887150542802825E-10,10,10
226280,100,1.6997029775359755E-6,2.8871507341518884E-10,10,10
226300,100,1.699702977535976E-6,2.887150734151887E-10,10,10
226320,100,1.701992669272856E-6,2.88707735470144E-10,10,10
226340,100,1.6997028450645812E-6,2.887150738700598E-10,10,10
226360,100,1.6997028449635842E-6,2.887150738704059E-10,10,10
226380,100,1.6997028447703199E-6,2.8871507387107056E-10,10,10
226400,100,1.699727765054963E-6,2.887149883319521E-10,10,10
226420,100,1.6997278147943944E-6,2.887149881611569E-10,10,10
226440,100,1.699727810600535E-6,2.8871498817555754E-10,10,10
226460,100,1.699727761178294E-6,2.887149883452639E-10,10,10
226480,100,1.6997277592286635E-6,2.8871498835195743E-10,10,10
226500,100,1.6997277592286644E-6,2.887149883519568E-10,10,10
226520,100,1.6997277592564297E-6,2.887149883518626E-10,10,10
226540,100,1.699727759078005E-6,2.887149883524757E-10,10,10
226560,100,1.6997277589376849E-6,2.887149883529578E-10,10,10
226580,100,1.699727758858703E-6,2.8871498835322746E-10,10,10
226600,100,1.6997277596427665E-6,2.887149883505361E-10,10,10
226620,100,1.6997278753138626E-6,2.8871498795334597E-10,10,10
226640,100,1.7000350530936274E-6,2.8871394241814207E-10,10,10
226660,100,1.7000350522820432E-6,2.8871394242092956E-10,10,10
226680,100,1.700086734785318E-6,2.887137650222945E-10,10,10
226700,100,1.7000647934866553E-6,2.8871384033114524E-10,10,10
226720,100,1.7000648829817016E-6,2.887138400237767E-10,10,10
226740,100,1.7000648829818007E-6,2.887138400237762E-10,10,10
226760,100,1.6997373811356654E-6,2.8871495225640003E-10,10,10
226780,100,1.6997186848485354E-6,2.8871501640810995E-10,10,10
226800,100,1.6997190222929414E-6,2.8871501524941293E-10,10,10
226820,100,1.6997159399449312E-6,2.8871502583252216E-10,10,10
226840,100,1.6997159418453676E-6,2.887150258259974E-10,10,10
226860,100,1.700042423772559E-6,2.88713915421182E-10,10,10
226880,100,1.7000424237724156E-6,2.8871391542118263E-10,10,10
226900,100,1.7000267086453298E-6,2.887139693685947E-10,10,10
226920,100,1.7000267086470446E-6,2.8871396936858924E-10,10,10
226940,100,1.7000267148841374E-6,2.887139693471681E-10,10,10
226960,100,1.700026714884349E-6,2.8871396934716847E-10,10,10
226980,100,1.6997002352144676E-6,2.8871507973387006E-10,10,10
227000,100,1.6995714002354608E-6,2.8871551572174485E-10,10,10
227020,100,1.6995693181739004E-6,2.8871552287001507E-10,10,10
227040,100,1.6995692319821837E-6,2.887155231659512E-10,10,10
227060,100,1.7000310404750093E-6,2.887139588979384E-10,10,10
227080,100,1.7000310309588533E-6,2.8871395893062063E-10,10,10
227100,100,1.700196138528742E-6,2.8871339502583213E-10,10,10
227120,100,1.7000185715954002E-6,2.8871400170529587E-10,10,10
227140,100,1.7000184683504365E-6,2.8871400205987614E-10,10,10
227160,100,1.7000184683504363E-6,2.8871400205987624E-10,10,10
227180,100,1.7000184683500606E-6,2.8871400205987805E-10,10,10
227200,100,1.6998479333832004E-6,2.8871458475821147E-10,10,10
227220,100,6.807928781736708E-10,2.4540346579021345E-17,10,10
227240,100,6.852924614491506E-10,2.453614280634538E-17,10,10
227260,100,6.852924626796958E-10,2.4536142804641794E-17,10,10
227280,100,2.2668328631900692E-10,3.4052372375669017E-18,10,10
227300,100,2.2222791895062653E-10,3.4052524236929843E-18,10,10
227320,100,2.2245711692826135E-10,3.40515515903194E-18,10,10
227340,100,2.4797001419648118E-8,6.038318392105332E-14,10,10
227360,100,2.479708563493437E-8,6.038317970300452E-14,10,10
227380,100,2.4797085356787103E-8,6.038317971693825E-14,10,10
227400,100,2.479684801394406E-8,6.03831916009101E-14,10,10
227420,100,2.4797781154692014E-8,6.038314494263093E-14,10,10
227440,100,2.4797785708053038E-8,6.038314471452555E-14,10,10
227460,100,2.480283489098297E-8,6.038289431737231E-14,10,10
227480,100,2.4789735791611254E-8,6.03835331652217E-14,10,10
227500,100,2.4788025834171594E-8,6.038361780720452E-14,10,10
227520,100,2.478614720287495E-8,6.03837114524251E-14,10,10
227540,100,2.480628113537886E-8,6.038274528306945E-14,10,10
227560,100,2.4806281151451308E-8,6.038274528226423E-14,10,10
227580,100,2.480655488963793E-8,6.038273157241209E-14,10,10
227600,100,2.480655488178406E-8,6.038273157280543E-14,10,10
227620,100,2.4806554873744874E-8,6.038273157320856E-14,10,10
227640,100,2.4806545200455028E-8,6.03827320579685E-14,10,10
227660,100,2.480721770974311E-8,6.038269840090835E-14,10,10
227680,100,2.4807217707148664E-8,6.038269840103848E-14,10,10
227700,100,2.4807206448184897E-8,6.038269896527624E-14,10,10
227720,100,2.4843609421208258E-8,6.038100716229102E-14,10,10
227740,100,2.4659663118163438E-8,6.038678728323561E-14,10,10
227760,100,2.4651789862870684E-8,6.038717318511508E-14,10,10
227780,100,2.4650989021576272E-8,6.038721300209755E-14,10,10
227800,100,2.4655528045465977E-8,6.038699364905467E-14,10,10
227820,100,2.4655950145372278E-8,6.038697264250864E-14,10,10
227840,100,2.462586941179826E-8,6.038841834508259E-14,10,10
227860,100,2.462586948989275E-8,6.038841834119728E-14,10,10
227880,100,2.462586948989766E-8,6.038841834119691E-14,10,10
227900,100,2.4625869489896705E-8,6.038841834119696E-14,10,10
227920,100,2.4625869870551164E-8,6.038841832225982E-14,10,10
227940,100,2.4625869875581256E-8,6.038841832200969E-14,10,10
227960,100,2.4626531913033674E-8,6.03883854299382E-14,10,10
227980,100,2.4626509717993875E-8,6.038838653410371E-14,10,10
228000,100,2.462650970409203E-8,6.038838653479523E-14,10,10
228020,100,2.4812667326014804E-8,6.038259139329232E-14,10,10
228040,100,2.481200568177239E-8,6.038262451460078E-14,10,10
228060,100,2.4812005603677423E-8,6.038262451851514E-14,10,10
228080,100,2.481200539953348E-8,6.038262452874821E-14,10,10
228100,100,2.481184393455753E-8,6.038263261956272E-14,10,10
228120,100,2.4811843934557517E-8,6.038263261956272E-14,10,10
228140,100,2.4841038156196445E-8,6.038125926433569E-14,10,10
228160,100,2.4841038293999947E-8,6.038125925742043E-14,10,10
228180,100,2.4841038294217122E-8,6.038125925740941E-14,10,10
228200,100,2.503791330165947E-8,6.03752552634171E-14,10,10
228220,100,2.5037555810286202E-8,6.037527332793467E-14,10,10
228240,100,2.484068312336997E-8,6.038127706329174E-14,10,10
228260,100,2.6613881978099917E-10,3.666899344108326E-18,10,10
228280,100,2.6615019184102815E-10,3.666893243024102E-18,10,10
228300,100,2.657853803603492E-10,3.667075844764766E-18,10,10
228320,100,2.647713693460951E-10,3.667530598214763E-18,10,10
228340,100,2.6477136972265705E-10,3.667530598013336E-18,10,10
228360,100,2.64779119931242E-10,3.667526459366956E-18,10,10
228380,100,2.647790952532928E-10,3.667526472567105E-18,10,10
228400,100,2.6479180611171384E-10,3.667519689612129E-18,10,10
228420,100,2.6479180610556266E-10,3.667519689615422E-18,10,10
228440,100,2.6479180610836277E-10,3.667519689613921E-18,10,10
228460,100,2.648154903622965E-10,3.667507076153519E-18,10,10
228480,100,7.863575028633192E-11,2.307940459362682E-19,10,10
228500,100,7.86864049225442E-11,2.3078620191792594E-19,10,10
228520,100,4.8682474543083796E-11,1.4371661211361295E-19,10,10
228540,100,4.868247444472525E-11,1.4371661212328622E-19,10,10
228560,100,5.885024086198301E-11,1.4951416885233574E-19,10,10
228580,100,5.885032516445861E-11,1.4951415883037775E-19,10,10
228600,100,5.903449399852146E-11,1.4949608155310048E-19,10,10
228620,100,4.77306556404041E-11,1.3854449526027672E-19,10,10
228640,100,6.236604654437758E-9,1.895325754524774E-15,10,10
228660,100,9.331026020781733E-9,2.813902865259069E-15,10,10
228680,100,9.331026156212287E-9,2.8139028627061373E-15,10,10
228700,100,9.331027959976995E-9,2.8139028287043963E-15,10,10
228720,100,9.33102490705601E-9,2.813902886252732E-15,10,10
228740,100,9.328629620959441E-9,2.813947540336885E-15,10,10
228760,100,9.328605984115373E-9,2.8139479857330004E-15,10,10
228780,100,9.328652646497949E-9,2.813947106567308E-15,10,10
228800,100,9.328652647194481E-9,2.813947106554193E-15,10,10
228820,100,6.2342291928850805E-9,1.895355185251023E-15,10,10
228840,100,6.234214118946834E-9,1.895355375075086E-15,10,10
228860,100,6.23419902688694E-9,1.895355565126927E-15,10,10
228880,100,6.234199026887281E-9,1.8953555651269203E-15,10,10
228900,100,6.461521611189714E-9,1.8976601426440974E-15,10,10
228920,100,6.461521611189323E-9,1.897660142644104E-15,10,10
228940,100,6.46153535042681E-9,1.8976599633167465E-15,10,10
228960,100,6.461533071883122E-9,1.8976599930594004E-15,10,10
228980,100,6.461695962549786E-9,1.8976578694025926E-15,10,10
229000,100,6.461691219174527E-9,1.8976579313188774E-15,10,10
229020,100,6.461691252832646E-9,1.897657930879507E-15,10,10
229040,100,6.4616913781879465E-9,1.897657929243136E-15,10,10
229060,100,6.4632705173331015E-9,1.897637562768196E-15,10,10
229080,100,8.911873117463081E-7,3.8731996214704835E-11,10,10
229100,100,8.909615486389672E-7,3.873239740274127E-11,10,10
229120,100,8.909599671227497E-7,3.873240024909525E-11,10,10
229140,100,8.909599757931621E-7,3.873240023348929E-11,10,10
229160,100,8.909599671051841E-7,3.873240024912678E-11,10,10
229180,100,8.909599651612717E-7,3.87324002526256E-11,10,10
229200,100,8.909600291716643E-7,3.8732400137412433E-11,10,10
229220,100,8.909600163946124E-7,3.8732400160410245E-11,10,10
229240,100,8.909604244260374E-7,3.873239942600111E-11,10,10
229260,100,8.90960376191126E-7,3.873239951281994E-11,10,10
229280,100,4.485975694099758E-7,1.9564808898150332E-11,10,10
229300,100,4.4859756931163846E-7,1.9564808898239358E-11,10,10
229320,100,4.4859754178138933E-7,1.956480892318878E-11,10,10
229340,100,4.485975417836001E-7,1.956480892318681E-11,10,10
229360,100,4.485975406151688E-7,1.9564808924245638E-11,10,10
229380,100,4.4859754268042E-7,1.9564808922374174E-11,10,10
229400,100,4.4859782162536974E-7,1.956480866958593E-11,10,10
229420,100,4.4859782162356603E-7,1.9564808669587553E-11,10,10
229440,100,4.485978216234422E-7,1.956480866958771E-11,10,10
229460,100,4.485976587322822E-7,1.9564808817206338E-11,10,10
229480,100,4.485972782393467E-7,1.9564809162016382E-11,10,10
229500,100,4.4859762597801563E-7,1.9564808846883794E-11,10,10
229520,100,4.485974716490372E-7,1.9564808986742914E-11,10,10
229540,100,4.4859747457764595E-7,1.956480898408884E-11,10,10
229560,100,4.485974745855754E-7,1.9564808984081548E-11,10,10
229580,100,4.485610668519773E-7,1.9564841843633957E-11,10,10
229600,100,4.485626403321914E-7,1.956484041797803E-11,10,10
229620,100,4.4856264470253505E-7,1.9564840414017746E-11,10,10
229640,100,4.485626448749216E-7,1.9564840413861522E-11,10,10
229660,100,6.199841384981008E-9,1.8956534160428435E-15,10,10
229680,100,6.1998413856120535E-9,1.8956534160349403E-15,10,10
229700,100,6.199839651445292E-9,1.895653437755003E-15,10,10
229720,100,6.199839651445299E-9,1.8956534377550026E-15,10,10
229740,100,6.199835918720197E-9,1.895653484505699E-15,10,10
229760,100,6.199839160932694E-9,1.8956534438982987E-15,10,10
229780,100,6.1998358203929906E-9,1.8956534857375358E-15,10,10
229800,100,6.199835820409927E-9,1.8956534857373208E-15,10,10
229820,100,6.199835813336815E-9,1.8956534858259134E-15,10,10
229840,100,6.1998423552824965E-9,1.895653403892844E-15,10,10
229860,100,3.105395935867313E-9,9.575023055074104E-16,10,10
229880,100,3.10539583032228E-9,9.575023061695455E-16,10,10
229900,100,3.105395831903563E-9,9.57502306159625E-16,10,10
229920,100,3.1053324328456414E-9,9.57502703486024E-16,10,10
229940,100,3.1053471453630643E-9,9.575026112084617E-16,10,10
229960,100,3.1053399341866566E-9,9.575026564419559E-16,10,10
229980,100,3.1053366865030914E-9,9.57502676814947E-16,10,10
230000,100,3.1083063607412166E-9,9.574844852916089E-16,10,10
230020,100,3.5116889962567968E-9,9.712169757549777E-16,10,10
230040,100,3.5116885065228777E-9,9.712169792292837E-16,10,10
230060,100,3.5116874749651624E-9,9.712169865473073E-16,10,10
230080,100,4.172341150801202E-10,1.6261144018904368E-17,10,10
230100,100,4.1860778204361366E-10,1.6260174855149133E-17,10,10
230120,100,4.1875892390574575E-10,1.6260049318269054E-17,10,10
230140,100,4.1847993198588186E-10,1.6260277398987967E-17,10,10
230160,100,4.183289231110692E-10,1.6260402738295093E-17,10,10
230180,100,4.1831529553012303E-10,1.626041423481849E-17,10,10
230200,100,4.183139527654845E-10,1.6260415369049698E-17,10,10
230220,100,4.1694002057625237E-10,1.6261383940783753E-17,10,10
230240,100,4.1545198299203137E-10,1.6262411400035882E-17,10,10
230260,100,1.932116179981856E-9,2.454724584421259E-16,10,10
230280,100,1.9322707019038362E-9,2.45471857689817E-16,10,10
230300,100,1.9322756375998874E-9,2.4547183842482314E-16,10,10
230320,100,1.9240350012936257E-9,2.454975169600231E-16,10,10
230340,100,1.924030383749371E-9,2.454975349062512E-16,10,10
230360,100,1.9240232673091658E-9,2.454975625625233E-16,10,10
230380,100,1.924051527229865E-9,2.4549745279963965E-16,10,10
230400,100,1.9239053406262847E-9,2.454980185966001E-16,10,10
230420,100,4.0575304062360233E-10,1.6263812161592907E-17,10,10
230440,100,3.2215255593560583E-12,2.7578356346894935E-22,10,10
230460,100,3.732669111536529E-12,2.88869231552675E-22,10,10
230480,100,3.65992595669357E-12,2.888869168623127E-22,10,10
230500,100,3.659925889802782E-12,2.888869173568886E-22,10,10
230520,100,3.660312832897415E-12,2.8888407139734895E-22,10,10
230540,100,3.6519726631321035E-12,2.889386552490943E-22,10,10
230560,100,1.2273107053493228E-11,7.623220207719231E-21,10,10
230580,100,1.1498723457354932E-11,7.611535291737318E-21,10,10
230600,100,1.162157946936922E-11,7.610265171855954E-21,10,10
230620,100,2.485591706192698E-9,6.120023477685546E-16,10,10
230640,100,2.476990431070598E-9,6.120379905389936E-16,10,10
230660,100,2.4769901411126046E-9,6.120379919899439E-16,10,10
230680,100,2.476990283055356E-9,6.120379912796581E-16,10,10
230700,100,2.4770139966652478E-9,6.120378726724965E-16,10,10
230720,100,2.0035209896292482E-12,1.427316895862859E-22,10,10
230740,100,1.6103775866731749E-12,1.2902350177638047E-22,10,10
230760,100,1.6100808154980156E-12,1.290244627092239E-22,10,10
230780,100,1.6102747021490458E-12,1.2902384188926409E-22,10,10
230800,100,2.379089444440113E-12,1.81851485533993E-22,10,10
230820,100,2.337475796571307E-12,1.8187722941054813E-22,10,10
230840,100,2.317615494837585E-12,1.8193077307314028E-22,10,10
230860,100,2.247820173106422E-12,1.8199826288983386E-22,10,10
230880,100,1.547149383768847E-9,2.386652263755719E-16,10,10
230900,100,1.547149473071766E-9,2.3866522609645297E-16,10,10
230920,100,1.5471541169145918E-9,2.386652115841402E-16,10,10
230940,100,1.5471527789169641E-9,2.386652157660452E-16,10,10
230960,100,1.5471534910357536E-9,2.386652135403246E-16,10,10
230980,100,1.5664392725641766E-9,2.386421287593491E-16,10,10
231000,100,1.5664392725546655E-9,2.386421287593798E-16,10,10
231020,100,1.5664352304530665E-9,2.386421415492741E-16,10,10
231040,100,1.567599915711224E-9,2.3863859166429907E-16,10,10
231060,100,1.567599202868662E-9,2.386385939217263E-16,10,10
